Date,Store ID,Product ID,Demand,Forecast_RandomForest,Forecast_XGBoost,Forecast_Ensemble
2023-06-14,S004,P0006,198,208.65,207.69,208.12
2023-06-14,S001,P0013,81,79.16,80.93,80.13
2023-06-14,S002,P0012,74,73.7,73.95,73.84
2023-06-14,S001,P0006,118,118.31,118.47,118.4
2023-06-14,S005,P0004,223,232.09,244.92,239.15
2023-06-14,S005,P0012,86,86.11,85.4,85.72
2023-06-14,S002,P0009,175,176.14,175.02,175.52
2023-06-14,S005,P0007,145,145.23,146.76,146.07
2023-06-14,S004,P0012,115,114.83,114.22,114.49
2023-06-14,S002,P0008,159,175.25,168.62,171.6
2023-06-14,S003,P0007,58,57.84,58.13,58.0
2023-06-14,S001,P0016,144,144.42,141.27,142.69
2023-06-14,S003,P0013,128,140.6,132.79,136.3
2023-06-14,S003,P0009,141,140.77,139.74,140.2
2023-06-14,S003,P0017,15,15.17,17.58,16.5
2023-06-14,S003,P0001,78,77.86,76.92,77.34
2023-06-14,S001,P0011,45,49.56,48.79,49.14
2023-06-14,S005,P0014,88,87.69,86.8,87.2
2023-06-14,S002,P0019,56,56.08,56.47,56.29
2023-06-14,S004,P0015,124,122.33,124.26,123.39
2023-06-14,S001,P0018,155,148.08,151.5,149.96
2023-06-14,S001,P0009,111,110.96,109.76,110.3
2023-06-14,S001,P0017,131,131.37,130.29,130.78
2023-06-14,S003,P0015,176,176.47,179.18,177.96
2023-06-14,S002,P0014,72,71.88,71.47,71.65
2023-06-14,S005,P0013,162,163.22,158.42,160.58
2023-06-14,S001,P0012,209,212.68,209.58,210.98
2023-06-14,S004,P0014,96,95.81,94.77,95.24
2023-06-14,S005,P0011,57,55.71,56.74,56.28
2023-06-14,S003,P0003,89,89.09,89.59,89.36
2023-06-14,S005,P0020,75,77.87,76.76,77.26
2023-06-14,S002,P0011,82,81.7,82.33,82.05
2023-06-14,S004,P0013,172,172.36,172.39,172.38
2023-06-14,S003,P0005,95,94.61,94.03,94.29
2023-06-14,S004,P0005,55,54.89,57.17,56.14
2023-06-14,S004,P0010,175,175.92,173.7,174.7
2023-06-14,S003,P0020,85,86.44,85.14,85.72
2023-06-14,S002,P0001,156,156.29,156.13,156.2
2023-06-14,S004,P0016,129,129.0,127.57,128.21
2023-06-14,S005,P0015,140,147.01,145.53,146.2
2023-06-14,S004,P0007,125,118.48,122.98,120.95
2023-06-14,S005,P0008,220,218.88,218.16,218.48
2023-06-14,S003,P0019,68,68.01,67.19,67.56
2023-06-14,S004,P0009,63,68.55,65.87,67.08
2023-06-14,S003,P0016,151,150.88,150.82,150.85
2023-06-14,S002,P0002,64,63.67,63.24,63.43
2023-06-14,S005,P0010,193,193.97,192.95,193.41
2023-06-14,S005,P0003,115,115.19,113.98,114.52
2023-06-14,S002,P0016,36,36.0,35.86,35.92
2023-06-14,S004,P0019,127,127.06,125.51,126.21
2023-06-14,S002,P0017,97,97.14,97.46,97.32
2023-06-14,S003,P0012,79,84.46,80.14,82.08
2023-06-14,S005,P0019,60,60.0,60.62,60.34
2023-06-14,S005,P0017,55,52.06,53.72,52.97
2023-06-14,S003,P0014,34,33.2,34.38,33.85
2023-06-14,S002,P0003,90,90.17,89.13,89.6
2023-06-14,S001,P0002,177,177.4,176.53,176.92
2023-06-14,S001,P0014,257,249.49,245.31,247.19
2023-06-14,S002,P0010,33,33.02,33.43,33.25
2023-06-14,S005,P0005,196,185.76,192.57,189.51
2023-06-14,S002,P0004,89,83.09,82.62,82.83
2023-06-14,S002,P0013,153,153.13,152.4,152.73
2023-06-14,S002,P0020,49,49.24,49.08,49.15
2023-06-14,S004,P0003,80,85.22,83.38,84.21
2023-06-14,S005,P0016,143,142.83,141.56,142.13
2023-06-14,S001,P0005,99,100.05,100.5,100.3
2023-06-14,S003,P0006,85,89.54,86.59,87.92
2023-06-14,S004,P0017,63,63.14,64.79,64.05
2023-06-14,S002,P0007,123,122.69,120.84,121.67
2023-06-14,S001,P0003,76,75.97,73.72,74.73
2023-06-14,S003,P0008,113,112.88,116.97,115.13
2023-06-14,S003,P0018,39,41.06,40.15,40.56
2023-06-14,S001,P0007,108,107.94,108.82,108.42
2023-06-14,S004,P0002,151,151.15,150.46,150.77
2023-06-14,S001,P0001,163,163.27,164.1,163.73
2023-06-14,S002,P0005,126,125.89,126.68,126.32
2023-06-15,S005,P0020,137,136.55,134.99,135.69
2023-06-15,S001,P0009,116,115.55,115.6,115.58
2023-06-15,S003,P0013,125,125.66,127.06,126.43
2023-06-15,S001,P0018,120,120.38,121.32,120.9
2023-06-15,S002,P0019,100,102.15,103.46,102.87
2023-06-15,S003,P0016,124,123.05,125.02,124.13
2023-06-15,S002,P0004,351,332.05,336.38,334.43
2023-06-15,S005,P0004,210,211.49,215.53,213.71
2023-06-15,S004,P0015,90,96.51,92.43,94.27
2023-06-15,S005,P0017,89,89.17,90.93,90.14
2023-06-15,S001,P0013,100,96.45,98.21,97.42
2023-06-15,S003,P0006,12,12.02,11.79,11.89
2023-06-15,S005,P0008,97,95.49,96.57,96.08
2023-06-15,S005,P0019,93,92.94,89.87,91.25
2023-06-15,S005,P0002,128,128.19,126.07,127.02
2023-06-15,S004,P0003,79,79.12,79.91,79.55
2023-06-15,S003,P0011,5,4.14,4.14,4.14
2023-06-15,S002,P0015,102,101.98,104.51,103.37
2023-06-15,S001,P0003,114,114.06,112.59,113.25
2023-06-15,S004,P0005,107,107.37,108.47,107.98
2023-06-15,S003,P0002,166,167.05,170.77,169.1
2023-06-15,S005,P0011,72,68.91,70.15,69.59
2023-06-15,S004,P0008,56,55.96,56.46,56.23
2023-06-15,S004,P0014,79,74.44,75.07,74.79
2023-06-15,S005,P0003,68,68.01,67.98,67.99
2023-06-15,S002,P0016,72,72.05,73.16,72.66
2023-06-15,S002,P0017,183,184.24,185.09,184.71
2023-06-15,S002,P0010,161,160.65,160.25,160.43
2023-06-15,S003,P0004,77,77.23,76.96,77.08
2023-06-15,S003,P0008,100,100.71,99.76,100.19
2023-06-15,S003,P0019,152,151.6,151.91,151.77
2023-06-15,S004,P0007,171,171.69,170.05,170.79
2023-06-15,S004,P0016,70,64.13,66.61,65.49
2023-06-15,S004,P0013,118,117.62,119.74,118.79
2023-06-15,S003,P0001,93,92.96,89.44,91.02
2023-06-15,S004,P0010,193,191.6,194.32,193.1
2023-06-15,S003,P0005,85,84.84,87.07,86.07
2023-06-15,S002,P0011,97,96.8,97.76,97.33
2023-06-15,S002,P0001,164,164.23,164.88,164.59
2023-06-15,S002,P0003,126,126.19,126.51,126.37
2023-06-15,S004,P0019,95,99.42,97.44,98.33
2023-06-15,S005,P0010,140,139.78,139.54,139.65
2023-06-15,S002,P0002,50,49.92,50.99,50.51
2023-06-15,S005,P0015,143,142.8,144.84,143.92
2023-06-15,S001,P0015,131,131.19,131.03,131.1
2023-06-15,S005,P0016,97,96.86,97.42,97.17
2023-06-15,S003,P0015,115,111.63,113.38,112.59
2023-06-15,S001,P0007,131,130.87,132.18,131.59
2023-06-15,S002,P0005,71,70.9,70.73,70.81
2023-06-15,S004,P0002,169,168.3,167.27,167.73
2023-06-15,S004,P0017,103,102.84,102.34,102.56
2023-06-15,S001,P0017,119,118.84,121.27,120.18
2023-06-15,S002,P0014,92,92.13,93.3,92.77
2023-06-15,S001,P0012,173,175.08,179.84,177.7
2023-06-15,S001,P0019,76,76.09,76.78,76.47
2023-06-15,S001,P0004,166,165.5,165.08,165.27
2023-06-15,S003,P0003,131,131.06,129.43,130.16
2023-06-15,S004,P0009,132,132.27,131.22,131.69
2023-06-15,S003,P0020,131,128.59,131.14,129.99
2023-06-15,S003,P0012,81,87.19,82.66,84.7
2023-06-15,S003,P0014,185,185.56,182.08,183.65
2023-06-15,S003,P0017,59,59.07,59.59,59.36
2023-06-15,S005,P0013,130,129.8,130.52,130.2
2023-06-15,S001,P0001,94,97.47,95.1,96.17
2023-06-15,S003,P0007,238,234.77,226.29,230.11
2023-06-15,S004,P0006,63,62.86,61.94,62.35
2023-06-15,S001,P0008,76,75.81,75.11,75.43
2023-06-15,S002,P0008,161,168.6,164.23,166.2
2023-06-15,S005,P0014,94,94.16,94.01,94.08
2023-06-15,S002,P0009,190,190.04,192.59,191.44
2023-06-15,S003,P0009,101,98.88,99.41,99.17
2023-06-15,S003,P0018,54,54.01,53.5,53.73
2023-06-15,S002,P0006,144,144.24,142.85,143.48
2023-06-15,S004,P0001,84,83.99,83.06,83.48
2023-06-15,S001,P0010,55,58.65,58.83,58.75
2023-06-15,S001,P0006,131,131.62,129.89,130.67
2023-06-15,S001,P0020,115,114.98,116.85,116.01
2023-06-15,S003,P0010,205,204.61,202.49,203.44
2023-06-15,S004,P0011,79,79.0,78.08,78.49
2023-06-15,S005,P0018,98,96.73,96.49,96.6
2023-06-15,S002,P0012,164,163.83,162.97,163.36
2023-06-15,S005,P0012,81,80.8,81.61,81.25
2023-06-15,S005,P0006,195,194.57,191.64,192.96
2023-06-15,S005,P0001,182,182.87,179.08,180.79
2023-06-15,S004,P0020,79,79.35,81.85,80.73
2023-06-15,S002,P0007,123,123.11,124.42,123.83
2023-06-15,S001,P0005,122,122.02,122.13,122.08
2023-06-15,S002,P0020,77,76.91,78.09,77.56
2023-06-15,S005,P0005,79,72.98,76.36,74.84
2023-06-15,S001,P0002,107,106.92,107.52,107.25
2023-06-15,S001,P0016,92,91.81,92.91,92.42
2023-06-15,S004,P0004,165,165.62,167.74,166.79
2023-06-15,S005,P0007,182,199.27,195.06,196.95
2023-06-15,S004,P0012,148,148.09,150.03,149.16
2023-06-15,S001,P0011,45,45.32,45.72,45.54
2023-06-15,S001,P0014,184,183.64,183.84,183.75
2023-06-15,S004,P0018,40,37.15,40.26,38.86
2023-06-15,S002,P0018,134,134.04,134.87,134.5
2023-06-15,S005,P0009,129,139.68,133.31,136.18
2023-06-15,S002,P0013,152,151.4,149.7,150.46
2023-06-16,S003,P0015,313,300.29,317.07,309.52
2023-06-16,S004,P0020,57,57.27,58.57,57.99
2023-06-16,S003,P0001,135,135.36,130.31,132.58
2023-06-16,S004,P0006,98,98.06,98.96,98.56
2023-06-16,S004,P0009,81,83.21,81.73,82.4
2023-06-16,S005,P0002,108,108.04,108.47,108.28
2023-06-16,S001,P0013,98,98.07,98.22,98.15
2023-06-16,S005,P0018,174,172.67,173.57,173.17
2023-06-16,S001,P0006,175,174.59,175.47,175.07
2023-06-16,S002,P0006,144,143.65,145.83,144.85
2023-06-16,S005,P0006,164,163.6,160.59,161.94
2023-06-16,S004,P0015,102,97.26,100.15,98.85
2023-06-16,S005,P0007,140,140.41,139.93,140.15
2023-06-16,S001,P0014,97,97.15,96.4,96.74
2023-06-16,S005,P0013,173,173.09,172.32,172.67
2023-06-16,S001,P0003,190,189.39,188.87,189.1
2023-06-16,S002,P0004,151,150.69,153.31,152.13
2023-06-16,S001,P0002,141,140.72,142.24,141.56
2023-06-16,S005,P0004,125,115.62,115.22,115.4
2023-06-16,S005,P0008,42,42.87,43.38,43.15
2023-06-16,S004,P0007,131,130.87,131.11,131.0
2023-06-16,S002,P0016,105,104.54,106.55,105.65
2023-06-16,S003,P0020,113,112.88,114.01,113.5
2023-06-16,S003,P0012,85,82.74,84.05,83.46
2023-06-16,S001,P0019,136,135.78,134.15,134.88
2023-06-16,S004,P0017,91,91.05,92.43,91.81
2023-06-16,S001,P0007,148,147.88,148.96,148.47
2023-06-16,S002,P0020,59,63.04,62.24,62.6
2023-06-16,S003,P0018,144,141.28,140.07,140.61
2023-06-16,S003,P0009,155,155.06,151.82,153.28
2023-06-16,S002,P0015,176,175.22,174.6,174.88
2023-06-16,S004,P0012,98,103.53,102.82,103.14
2023-06-16,S002,P0005,203,197.75,200.52,199.27
2023-06-16,S005,P0016,98,103.26,100.65,101.82
2023-06-16,S004,P0004,95,94.96,93.37,94.09
2023-06-16,S002,P0013,183,184.31,186.98,185.78
2023-06-16,S004,P0018,45,44.46,46.35,45.5
2023-06-16,S001,P0010,35,35.2,37.38,36.4
2023-06-16,S001,P0017,148,147.26,145.03,146.03
2023-06-16,S005,P0009,53,53.15,54.31,53.79
2023-06-16,S005,P0001,169,169.25,166.53,167.75
2023-06-16,S001,P0012,147,147.09,146.96,147.02
2023-06-16,S003,P0007,115,118.12,114.77,116.28
2023-06-16,S005,P0014,44,44.0,44.49,44.27
2023-06-16,S002,P0012,46,44.43,45.07,44.78
2023-06-16,S004,P0001,101,101.29,99.69,100.41
2023-06-16,S002,P0009,173,171.86,173.44,172.73
2023-06-16,S001,P0004,99,93.16,94.56,93.93
2023-06-16,S004,P0002,131,131.12,129.87,130.43
2023-06-16,S005,P0005,120,119.49,119.89,119.71
2023-06-16,S002,P0014,144,143.8,146.45,145.26
2023-06-16,S003,P0014,197,181.0,185.05,183.23
2023-06-16,S002,P0017,137,137.02,136.3,136.62
2023-06-16,S005,P0010,176,175.64,175.1,175.34
2023-06-16,S002,P0002,144,143.94,144.01,143.98
2023-06-16,S005,P0003,143,143.09,142.65,142.85
2023-06-16,S005,P0015,175,181.6,182.73,182.22
2023-06-16,S003,P0005,166,166.74,170.31,168.7
2023-06-16,S003,P0019,275,271.26,279.6,275.85
2023-06-16,S001,P0015,76,77.47,77.2,77.32
2023-06-16,S003,P0010,152,152.13,147.91,149.81
2023-06-16,S004,P0016,110,110.14,112.51,111.44
2023-06-16,S004,P0014,51,54.24,53.66,53.92
2023-06-16,S002,P0001,193,195.21,188.4,191.46
2023-06-16,S002,P0003,117,125.77,122.07,123.74
2023-06-16,S003,P0003,215,212.54,211.54,211.99
2023-06-16,S002,P0011,135,124.94,125.32,125.15
2023-06-16,S001,P0005,172,171.73,172.04,171.9
2023-06-16,S002,P0007,135,134.79,133.3,133.97
2023-06-16,S001,P0001,125,124.92,125.26,125.11
2023-06-16,S004,P0010,111,110.25,110.97,110.65
2023-06-16,S003,P0004,101,105.68,102.89,104.15
2023-06-16,S002,P0010,198,207.31,201.48,204.1
2023-06-16,S003,P0016,118,118.4,120.4,119.5
2023-06-16,S001,P0018,158,152.56,151.75,152.11
2023-06-16,S001,P0020,72,71.93,71.36,71.62
2023-06-16,S002,P0008,159,158.57,158.33,158.44
2023-06-16,S003,P0006,124,123.99,122.36,123.09
2023-06-16,S001,P0008,76,75.81,75.47,75.62
2023-06-16,S003,P0002,147,147.2,147.37,147.29
2023-06-16,S004,P0013,150,149.92,148.56,149.17
2023-06-16,S005,P0011,70,66.01,67.42,66.79
2023-06-16,S003,P0017,170,170.86,168.19,169.39
2023-06-16,S002,P0018,100,99.88,101.58,100.82
2023-06-16,S001,P0009,57,57.58,59.44,58.6
2023-06-16,S004,P0005,138,138.09,139.04,138.61
2023-06-16,S005,P0017,167,166.5,167.48,167.04
2023-06-16,S002,P0019,200,199.43,197.23,198.22
2023-06-16,S005,P0020,60,60.01,62.43,61.34
2023-06-16,S003,P0011,112,112.08,108.78,110.27
2023-06-16,S003,P0008,176,175.92,176.11,176.02
2023-06-16,S005,P0019,78,77.75,77.42,77.57
2023-06-16,S005,P0012,85,93.02,87.82,90.16
2023-06-16,S001,P0016,252,244.88,249.81,247.59
2023-06-16,S003,P0013,186,199.63,189.56,194.09
2023-06-16,S004,P0008,68,68.98,68.88,68.92
2023-06-16,S001,P0011,33,32.88,34.31,33.67
2023-06-16,S004,P0011,35,35.06,35.6,35.36
2023-06-16,S004,P0019,113,113.14,114.14,113.69
2023-06-16,S004,P0003,63,62.91,63.67,63.33
2023-06-17,S001,P0019,62,61.73,61.28,61.48
2023-06-17,S004,P0013,111,110.92,110.9,110.91
2023-06-17,S004,P0019,47,46.97,46.49,46.71
2023-06-17,S001,P0011,44,41.56,43.67,42.72
2023-06-17,S003,P0017,46,45.8,45.32,45.54
2023-06-17,S004,P0005,82,89.7,88.65,89.12
2023-06-17,S005,P0015,189,190.6,190.38,190.48
2023-06-17,S005,P0004,93,92.65,92.88,92.78
2023-06-17,S003,P0009,141,141.05,141.31,141.19
2023-06-17,S002,P0002,90,89.5,87.45,88.37
2023-06-17,S004,P0006,214,213.68,212.52,213.04
2023-06-17,S005,P0010,136,135.68,134.55,135.06
2023-06-17,S003,P0020,92,92.25,93.06,92.7
2023-06-17,S001,P0010,82,81.77,82.82,82.35
2023-06-17,S002,P0014,89,88.71,89.43,89.11
2023-06-17,S003,P0003,137,141.38,137.27,139.12
2023-06-17,S003,P0001,60,60.01,60.32,60.18
2023-06-17,S001,P0016,152,157.53,155.92,156.64
2023-06-17,S001,P0004,156,158.69,154.46,156.36
2023-06-17,S003,P0004,208,207.08,210.06,208.72
2023-06-17,S005,P0012,66,65.95,65.16,65.52
2023-06-17,S001,P0015,69,71.7,70.45,71.01
2023-06-17,S001,P0012,154,154.04,154.71,154.41
2023-06-17,S004,P0020,40,40.04,39.76,39.89
2023-06-17,S002,P0018,91,91.11,90.64,90.85
2023-06-17,S001,P0017,94,93.9,94.59,94.28
2023-06-17,S001,P0020,59,58.98,60.8,59.98
2023-06-17,S002,P0005,87,86.89,87.45,87.2
2023-06-17,S002,P0013,142,142.01,140.68,141.28
2023-06-17,S002,P0008,134,124.41,130.2,127.59
2023-06-17,S001,P0007,183,194.98,195.75,195.4
2023-06-17,S004,P0002,152,151.64,151.63,151.63
2023-06-17,S005,P0016,104,104.08,104.43,104.27
2023-06-17,S004,P0009,67,66.94,70.04,68.65
2023-06-17,S004,P0017,133,132.69,131.1,131.82
2023-06-17,S003,P0014,162,167.79,166.05,166.83
2023-06-17,S001,P0008,109,107.76,109.82,108.89
2023-06-17,S003,P0012,56,55.41,55.1,55.24
2023-06-17,S003,P0015,207,214.35,218.71,216.75
2023-06-17,S004,P0014,79,79.1,79.44,79.29
2023-06-17,S002,P0010,128,120.9,118.83,119.76
2023-06-17,S005,P0007,160,161.63,167.05,164.61
2023-06-17,S005,P0014,77,77.09,77.9,77.54
2023-06-17,S004,P0001,146,146.31,145.71,145.98
2023-06-17,S005,P0008,122,121.59,123.32,122.54
2023-06-17,S002,P0009,223,220.81,222.3,221.63
2023-06-17,S003,P0010,77,78.33,77.41,77.82
2023-06-17,S001,P0006,151,150.82,152.69,151.85
2023-06-17,S005,P0006,186,189.94,192.78,191.5
2023-06-17,S004,P0011,72,71.54,72.36,71.99
2023-06-17,S003,P0008,42,43.58,44.08,43.86
2023-06-17,S005,P0018,98,98.12,98.36,98.25
2023-06-17,S005,P0002,38,37.99,39.01,38.55
2023-06-17,S004,P0015,113,113.3,112.89,113.07
2023-06-17,S002,P0019,81,81.3,81.18,81.23
2023-06-17,S002,P0016,128,127.95,132.01,130.18
2023-06-17,S003,P0011,110,110.39,110.64,110.53
2023-06-17,S001,P0009,96,90.0,91.36,90.75
2023-06-17,S001,P0018,120,119.55,122.72,121.29
2023-06-17,S001,P0003,131,129.82,131.54,130.77
2023-06-17,S004,P0003,58,53.21,55.4,54.41
2023-06-17,S005,P0020,106,106.42,105.92,106.15
2023-06-17,S003,P0016,88,88.04,90.35,89.31
2023-06-17,S005,P0011,59,58.35,57.01,57.61
2023-06-17,S001,P0013,62,65.91,63.98,64.85
2023-06-17,S005,P0019,18,17.97,20.97,19.62
2023-06-17,S002,P0004,201,201.92,192.8,196.9
2023-06-17,S003,P0006,101,101.75,103.56,102.75
2023-06-17,S005,P0017,112,111.8,112.93,112.42
2023-06-17,S003,P0013,76,75.81,75.36,75.56
2023-06-17,S004,P0008,79,79.03,80.17,79.66
2023-06-17,S003,P0002,133,133.0,130.53,131.64
2023-06-17,S005,P0001,184,186.47,181.69,183.84
2023-06-17,S003,P0007,83,83.24,84.83,84.11
2023-06-17,S001,P0014,121,130.53,125.12,127.55
2023-06-17,S002,P0017,121,121.25,120.91,121.06
2023-06-17,S005,P0003,95,94.83,94.96,94.9
2023-06-17,S003,P0005,44,45.47,45.42,45.44
2023-06-17,S003,P0019,146,146.08,143.96,144.91
2023-06-17,S004,P0016,58,58.1,59.07,58.63
2023-06-17,S004,P0007,170,169.22,170.91,170.15
2023-06-17,S004,P0010,109,112.39,113.4,112.95
2023-06-17,S002,P0015,147,146.46,147.42,146.99
2023-06-17,S002,P0001,128,128.01,127.66,127.82
2023-06-17,S002,P0003,206,204.73,208.09,206.58
2023-06-17,S001,P0005,127,127.4,126.51,126.91
2023-06-17,S005,P0009,141,140.99,138.64,139.7
2023-06-17,S002,P0007,130,122.44,127.57,125.26
2023-06-17,S002,P0020,78,78.13,77.8,77.95
2023-06-17,S003,P0018,54,54.08,52.41,53.16
2023-06-17,S001,P0002,104,103.79,101.58,102.57
2023-06-17,S004,P0018,72,74.48,71.36,72.76
2023-06-17,S005,P0013,177,172.06,168.87,170.31
2023-06-17,S001,P0001,75,75.24,75.33,75.29
2023-06-17,S004,P0004,196,194.84,195.0,194.93
2023-06-17,S002,P0006,119,119.05,120.05,119.6
2023-06-17,S002,P0012,99,99.0,98.54,98.75
2023-06-17,S004,P0012,86,87.28,87.64,87.48
2023-06-17,S005,P0005,102,101.99,102.86,102.47
2023-06-17,S002,P0011,78,78.01,78.72,78.4
2023-06-18,S001,P0010,78,73.6,75.73,74.77
2023-06-18,S002,P0011,78,78.31,78.76,78.56
2023-06-18,S005,P0002,113,112.98,117.06,115.22
2023-06-18,S002,P0006,99,99.11,98.56,98.81
2023-06-18,S005,P0012,140,140.05,139.91,139.97
2023-06-18,S005,P0019,79,83.27,84.13,83.74
2023-06-18,S004,P0016,106,106.22,105.51,105.83
2023-06-18,S002,P0005,103,102.85,102.98,102.92
2023-06-18,S001,P0015,156,157.88,156.83,157.3
2023-06-18,S001,P0019,61,56.4,58.44,57.52
2023-06-18,S003,P0007,94,94.18,95.32,94.81
2023-06-18,S005,P0006,226,221.83,216.48,218.89
2023-06-18,S005,P0010,172,172.93,168.91,170.72
2023-06-18,S002,P0010,155,154.42,156.53,155.58
2023-06-18,S002,P0001,180,179.37,176.53,177.81
2023-06-18,S005,P0003,128,128.0,126.71,127.29
2023-06-18,S003,P0019,147,146.8,147.17,147.0
2023-06-18,S001,P0005,179,175.77,176.33,176.08
2023-06-18,S004,P0010,103,103.09,104.25,103.73
2023-06-18,S004,P0006,49,49.26,49.81,49.56
2023-06-18,S004,P0014,75,72.72,72.08,72.37
2023-06-18,S004,P0012,70,69.91,70.88,70.44
2023-06-18,S002,P0003,149,156.43,154.29,155.25
2023-06-18,S005,P0009,164,164.14,164.08,164.11
2023-06-18,S002,P0007,56,56.14,57.58,56.93
2023-06-18,S002,P0009,138,138.04,142.12,140.28
2023-06-18,S001,P0001,131,130.95,131.23,131.1
2023-06-18,S004,P0011,63,63.6,63.8,63.71
2023-06-18,S005,P0005,172,168.19,171.04,169.76
2023-06-18,S003,P0011,97,97.45,94.96,96.08
2023-06-18,S003,P0004,214,205.88,199.56,202.4
2023-06-18,S004,P0018,33,32.93,33.93,33.48
2023-06-18,S004,P0009,87,80.27,84.36,82.52
2023-06-18,S005,P0015,115,112.38,111.76,112.04
2023-06-18,S003,P0005,84,92.05,88.75,90.24
2023-06-18,S003,P0014,108,110.59,109.55,110.02
2023-06-18,S005,P0016,76,69.59,73.41,71.69
2023-06-18,S001,P0020,55,50.87,51.58,51.26
2023-06-18,S002,P0008,147,145.48,149.67,147.78
2023-06-18,S004,P0019,87,87.05,89.15,88.21
2023-06-18,S003,P0009,205,206.16,205.17,205.62
2023-06-18,S004,P0005,70,70.08,70.93,70.55
2023-06-18,S004,P0013,139,129.46,134.67,132.33
2023-06-18,S001,P0008,112,111.24,113.89,112.7
2023-06-18,S002,P0018,79,78.92,80.01,79.52
2023-06-18,S005,P0001,205,229.39,222.71,225.72
2023-06-18,S001,P0016,133,133.62,131.69,132.56
2023-06-18,S001,P0004,47,46.98,47.15,47.07
2023-06-18,S003,P0017,57,57.27,57.0,57.12
2023-06-18,S001,P0012,177,177.67,179.16,178.49
2023-06-18,S001,P0017,66,66.08,65.78,65.92
2023-06-18,S002,P0002,65,68.47,65.94,67.08
2023-06-18,S002,P0017,57,56.91,56.75,56.82
2023-06-18,S002,P0013,104,104.04,103.54,103.77
2023-06-18,S003,P0003,70,74.39,71.97,73.06
2023-06-18,S004,P0002,165,164.99,165.38,165.2
2023-06-18,S001,P0011,31,31.06,31.79,31.46
2023-06-18,S005,P0014,124,124.07,124.95,124.55
2023-06-18,S004,P0004,121,129.55,122.49,125.67
2023-06-18,S002,P0014,100,93.33,95.89,94.74
2023-06-18,S002,P0004,143,135.47,129.94,132.43
2023-06-18,S001,P0014,142,141.73,142.64,142.23
2023-06-18,S001,P0003,133,133.12,133.47,133.31
2023-06-18,S004,P0015,69,69.12,67.82,68.41
2023-06-18,S001,P0009,139,139.41,137.15,138.17
2023-06-18,S003,P0018,69,68.99,69.47,69.25
2023-06-18,S005,P0018,125,117.49,122.13,120.04
2023-06-18,S004,P0017,96,95.8,96.45,96.16
2023-06-18,S003,P0015,166,166.16,165.22,165.64
2023-06-18,S004,P0007,159,158.76,158.03,158.36
2023-06-18,S004,P0020,66,68.75,66.74,67.64
2023-06-18,S001,P0006,53,53.03,51.34,52.1
2023-06-18,S001,P0007,183,183.65,179.89,181.58
2023-06-18,S005,P0007,223,219.32,222.08,220.84
2023-06-18,S005,P0013,241,239.62,227.9,233.17
2023-06-18,S003,P0012,120,119.77,118.3,118.96
2023-06-18,S001,P0002,32,32.84,33.29,33.09
2023-06-18,S002,P0016,91,84.28,86.09,85.28
2023-06-18,S001,P0013,93,93.14,91.72,92.36
2023-06-18,S003,P0020,74,73.87,73.1,73.45
2023-06-18,S005,P0004,256,256.28,260.44,258.57
2023-06-18,S004,P0008,59,58.98,59.56,59.3
2023-06-18,S002,P0012,134,126.17,129.18,127.83
2023-06-18,S004,P0001,185,173.74,176.26,175.13
2023-06-18,S001,P0018,206,199.65,197.82,198.64
2023-06-18,S003,P0010,135,135.03,133.07,133.95
2023-06-18,S002,P0020,40,39.93,40.6,40.3
2023-06-18,S005,P0017,86,85.69,85.65,85.67
2023-06-18,S003,P0008,68,64.39,64.95,64.7
2023-06-18,S003,P0002,101,100.62,100.41,100.5
2023-06-18,S002,P0015,87,87.1,86.81,86.94
2023-06-18,S002,P0019,39,42.24,41.86,42.03
2023-06-18,S005,P0020,78,77.75,79.34,78.62
2023-06-18,S003,P0001,123,122.9,123.26,123.1
2023-06-18,S003,P0013,158,158.47,157.83,158.12
2023-06-18,S003,P0016,105,108.78,106.16,107.34
2023-06-18,S005,P0011,55,54.9,55.59,55.28
2023-06-18,S003,P0006,90,84.59,89.35,87.21
2023-06-18,S005,P0008,163,162.91,161.73,162.26
2023-06-18,S004,P0003,87,83.62,83.64,83.63
2023-06-19,S005,P0016,206,205.45,206.06,205.79
2023-06-19,S005,P0004,191,191.32,188.77,189.92
2023-06-19,S001,P0010,117,124.23,120.25,122.04
2023-06-19,S003,P0011,101,100.64,100.34,100.48
2023-06-19,S002,P0002,103,102.71,101.49,102.04
2023-06-19,S003,P0017,106,106.82,105.35,106.01
2023-06-19,S003,P0005,99,103.65,99.34,101.28
2023-06-19,S002,P0001,200,199.54,195.84,197.5
2023-06-19,S001,P0014,117,116.13,114.62,115.3
2023-06-19,S004,P0012,126,126.61,126.91,126.78
2023-06-19,S005,P0017,105,104.57,106.27,105.5
2023-06-19,S004,P0011,119,119.11,115.73,117.25
2023-06-19,S001,P0007,155,155.4,155.35,155.37
2023-06-19,S003,P0018,84,84.07,85.73,84.98
2023-06-19,S004,P0009,106,105.94,105.38,105.63
2023-06-19,S003,P0004,145,144.66,145.61,145.18
2023-06-19,S002,P0012,78,78.03,76.95,77.44
2023-06-19,S003,P0010,251,251.06,254.59,253.0
2023-06-19,S003,P0002,58,58.5,56.3,57.29
2023-06-19,S005,P0020,88,87.61,89.14,88.45
2023-06-19,S003,P0016,176,175.73,174.35,174.97
2023-06-19,S003,P0006,73,73.01,72.64,72.81
