,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Epidemic,Demand,time_idx,is_weekend,month_sin,month_cos,dow_sin,dow_cos,store_freq,product_freq,store_product_freq,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_East,Region_North,Region_South,Region_West,Weather Condition_Cloudy,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Autumn,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter
125,119,116,137,66.76,10,0,59.62,0,117,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
126,144,95,0,30.0,0,0,28.44,0,95,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
127,99,99,153,29.35,0,0,34.68,0,140,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
128,0,0,263,74.78,0,0,83.48,0,158,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
129,318,179,0,101.56,25,1,98.18,0,234,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
130,157,135,474,91.4,15,1,109.66,0,137,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
131,119,75,511,65.63,15,1,56.85,0,115,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
132,59,45,0,20.47,0,0,22.07,0,75,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
133,84,84,564,134.04,10,0,124.77,0,135,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
134,36,36,604,65.22,20,1,71.11,0,152,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
135,0,0,260,107.38,0,0,114.77,0,159,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
136,81,63,323,18.69,10,0,20.42,0,92,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
137,143,74,87,26.16,5,0,31.4,0,92,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
138,82,66,439,93.88,0,0,85.41,0,101,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2659,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
139,83,77,214,134.4,0,0,124.57,0,70,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2659,532,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
140,73,73,0,15.76,5,0,16.81,0,91,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
141,234,175,548,63.12,10,0,55.32,0,154,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
142,127,125,160,109.88,0,0,107.36,0,145,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
143,81,39,0,19.9,0,0,22.28,0,56,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
144,213,59,0,20.05,10,0,17.73,0,75,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
145,121,70,96,40.69,0,0,39.79,0,91,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
146,124,124,0,16.3,10,0,19.56,0,132,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
147,236,121,306,132.2,5,0,148.43,0,156,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
148,130,78,86,52.56,10,0,51.15,0,105,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
149,224,92,0,32.73,20,1,32.0,0,96,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
150,2,2,386,113.61,25,1,126.49,0,163,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
151,68,62,224,90.21,15,1,106.9,0,95,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
152,0,0,0,69.14,0,0,72.85,0,83,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153,244,52,0,84.21,0,0,83.63,0,50,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
154,35,35,622,100.93,20,1,120.1,0,185,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
155,212,126,289,126.78,0,0,110.11,0,156,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
156,151,37,0,107.38,5,0,92.46,0,42,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
157,233,65,0,127.98,10,0,148.9,0,90,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
158,92,92,95,56.72,5,0,55.93,0,107,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2659,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
159,209,60,0,73.57,5,0,62.9,0,92,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2659,532,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
160,130,130,734,12.67,10,0,11.95,0,160,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
161,216,121,225,23.71,0,0,21.48,0,131,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
162,69,69,0,142.86,5,0,134.09,0,81,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
163,80,20,0,38.88,5,0,44.68,0,26,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
164,92,92,152,83.84,10,0,88.73,0,178,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
165,158,149,268,40.95,5,0,34.97,0,134,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
166,142,142,563,36.85,0,0,35.75,0,164,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
167,222,28,0,84.29,5,0,90.72,0,46,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
168,100,100,494,120.17,10,0,135.44,0,142,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
169,103,103,0,23.81,20,1,26.5,0,142,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
170,135,130,688,64.39,25,1,58.88,0,205,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
171,113,90,71,94.35,15,1,102.02,0,84,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
172,32,32,501,24.95,0,0,23.75,0,144,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
173,58,58,185,175.28,0,0,193.4,0,87,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
174,207,72,200,74.92,20,1,82.61,0,65,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
175,81,67,0,122.71,0,0,148.34,0,86,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
176,167,99,149,117.24,0,0,111.57,0,138,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
177,101,94,104,169.09,5,0,163.21,0,87,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
178,124,124,162,66.93,5,0,79.53,0,148,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2659,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
179,238,56,0,114.9,5,0,133.94,0,53,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10640,2659,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
180,107,81,0,11.7,0,0,10.06,0,75,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
181,0,0,0,40.81,10,0,38.43,0,106,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
182,102,87,109,29.13,10,0,28.91,0,100,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
183,166,77,109,7.79,10,0,7.23,0,119,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
184,61,61,0,15.31,10,0,13.22,0,95,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
185,221,122,540,56.83,10,0,60.46,0,116,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
186,223,3,0,56.72,0,0,64.26,0,4,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
187,64,64,103,58.77,10,0,55.01,0,94,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
188,211,80,0,103.03,0,0,88.63,0,104,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
189,0,0,629,72.29,10,1,64.1,0,182,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
190,203,51,260,57.17,20,1,64.73,0,62,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
191,159,117,439,131.02,10,1,157.89,0,110,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
192,63,63,319,75.5,5,0,89.57,0,118,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
193,130,47,0,160.24,5,0,152.98,0,65,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
194,24,24,192,45.46,15,1,49.28,0,118,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
195,72,72,209,35.13,0,0,34.06,0,81,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
196,143,61,0,31.63,5,0,35.51,0,60,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
197,177,177,239,28.59,10,0,27.16,0,211,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2660,532,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
198,160,37,113,119.41,10,0,139.55,0,61,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2659,531,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
199,157,56,0,26.62,10,0,23.56,0,68,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,10638,2659,531,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
200,274,142,229,68.55,15,1,80.73,0,132,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
201,133,92,118,78.32,0,0,77.58,0,137,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
202,3,3,0,51.3,10,1,56.0,0,106,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
203,114,55,0,91.74,5,0,105.94,0,63,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
204,0,0,761,58.17,25,1,57.29,0,172,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
205,72,72,281,36.37,15,1,36.01,0,92,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
206,0,0,0,23.81,5,0,25.21,0,101,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
207,165,56,0,42.35,0,0,38.38,0,64,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
208,140,88,109,98.1,0,0,86.64,0,109,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
209,17,17,0,138.64,0,0,124.61,0,82,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
210,154,62,0,152.23,10,0,175.99,0,86,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
211,215,165,0,88.83,20,1,97.64,0,201,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
212,183,47,0,29.75,0,0,35.18,0,64,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
213,50,50,0,81.49,5,0,79.61,0,134,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
214,130,92,80,16.43,0,0,14.9,0,86,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
215,0,0,553,45.61,15,1,40.77,0,193,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
216,86,59,94,22.74,0,0,21.56,0,80,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
217,186,134,115,72.12,0,0,65.71,0,137,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
218,185,48,0,104.22,10,0,95.66,0,68,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2659,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
219,137,85,0,94.75,25,1,86.97,0,77,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2659,532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
220,0,0,0,84.32,20,1,92.33,0,189,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
221,205,64,166,33.62,5,0,30.87,0,100,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
222,0,0,0,69.5,10,1,79.43,0,84,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
223,9,9,0,37.8,0,0,37.38,0,53,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
224,0,0,0,103.86,10,1,91.4,0,150,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
225,140,140,172,67.06,25,1,64.59,0,184,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
226,49,49,300,27.9,0,0,33.63,0,89,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
227,153,126,155,30.53,0,0,36.87,0,154,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
228,260,134,0,68.23,10,0,64.5,0,145,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
229,139,116,107,86.08,10,0,81.12,0,105,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
230,22,22,0,109.82,0,0,124.57,0,144,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
231,44,44,0,70.05,20,1,59.81,0,158,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
232,14,14,0,18.11,10,0,21.08,0,70,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
233,0,0,0,125.35,10,0,120.17,0,113,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
234,0,0,0,74.64,10,0,83.24,0,158,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
235,323,113,0,69.5,25,1,74.88,0,109,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
236,18,18,0,20.44,0,0,23.47,0,87,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
237,156,96,121,29.14,10,0,24.82,0,127,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
238,16,16,0,96.98,5,0,109.82,0,145,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2659,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
239,6,6,0,82.98,25,1,73.24,0,22,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2659,532,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
240,193,117,316,18.83,10,1,20.46,0,168,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
241,59,59,0,60.46,0,0,57.57,0,104,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
242,162,162,197,102.13,10,1,118.42,0,175,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
243,42,42,0,20.88,10,0,24.94,0,99,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
244,154,48,0,17.78,15,1,21.3,0,72,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
245,147,27,0,28.63,15,1,25.6,0,40,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
246,0,0,0,16.06,5,0,19.09,0,109,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
247,115,114,0,123.69,10,0,119.72,0,134,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
248,138,126,156,56.93,10,0,48.4,0,131,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
249,132,127,173,52.41,5,0,48.68,0,200,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
250,293,62,0,105.49,5,0,125.46,0,65,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
251,137,137,306,93.48,25,1,98.69,0,148,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
252,0,0,681,94.01,0,0,89.45,0,166,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
253,192,64,244,89.29,5,0,95.52,0,95,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
254,0,0,0,81.54,0,0,91.17,0,47,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
255,86,86,0,87.62,25,1,76.74,0,127,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
256,114,51,0,114.31,0,0,127.68,0,58,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
257,168,43,0,125.69,5,0,151.98,0,70,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2660,532,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
258,95,95,139,65.05,0,0,58.48,0,134,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,10640,2659,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
